Name,Type,ID,Wall_Width, Category , Category , Curtain version , Locked , Range , Angle 2 , Angle 1 , Deletable , Id , Family and Type , Family , Type , Family Name , Type Id , Bottom Vertical Projection , Top Vertical Projection , Horizontal Projection , Cross-Section , Base Extension Distance , Top Extension Distance , Radius , Angle , Related to Mass , Location Line Offset , Location Line , Base is Attached , Top is Attached , Top Offset , Base Offset , Base Constraint , Unconnected Height , Top Constraint , Room Bounding , Abstract Join Strength Order , Analytical Space Bounding , Volume , Area , Length , Desired Width , Image , Design Option , Design Option , Comments , Assembly Description , Assembly Code , Edited by , Workset , Type Name , Mark , Categorize as , Phase Demolished , Phase Created , Curved Edge Condition , Can host rebar , Structural , Enable Analytical Model , Structural Usage , Wall Modifier 
"Concrete_Core 12""","Revit Host Type : Basic Wall : Concrete_Core 12"" : id 1499868 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt",5416481,12,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5416481,"Revit Host Type : Basic Wall : Concrete_Core 12"" : id 1499868 ","Revit Host Type : Basic Wall : Concrete_Core 12"" : id 1499868 ","Revit Host Type : Basic Wall : Concrete_Core 12"" : id 1499868 ",,1499868,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0.5 * Pi,FALSE,0,FinishFaceInterior,FALSE,FALSE,-8,0,Revit Level : LEVEL 34 : id 5392074 ,1866,Revit Level : LEVEL 48 EMR : id 10745431 ,TRUE,3,TRUE,6.94E+06,577968,312,,,Revit Element : <None>,Main Model,,,,,2138,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
"Concrete_Core 12""","Revit Host Type : Basic Wall : Concrete_Core 12"" : id 1499868 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt",5416538,12,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5416538,"Revit Host Type : Basic Wall : Concrete_Core 12"" : id 1499868 ","Revit Host Type : Basic Wall : Concrete_Core 12"" : id 1499868 ","Revit Host Type : Basic Wall : Concrete_Core 12"" : id 1499868 ",,1499868,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0,FALSE,0,FinishFaceInterior,FALSE,FALSE,-12,0,Revit Level : LEVEL 34 : id 5392074 ,1862,Revit Level : LEVEL 48 EMR : id 10745431 ,TRUE,3,TRUE,6.95E+06,579155.25,394.125,,,Revit Element : <None>,Main Model,,,,,2138,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
"Concrete_Core 12""","Revit Host Type : Basic Wall : Concrete_Core 12"" : id 1499868 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt",5416596,12,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5416596,"Revit Host Type : Basic Wall : Concrete_Core 12"" : id 1499868 ","Revit Host Type : Basic Wall : Concrete_Core 12"" : id 1499868 ","Revit Host Type : Basic Wall : Concrete_Core 12"" : id 1499868 ",,1499868,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0.5 * Pi,FALSE,0,FinishFaceInterior,FALSE,FALSE,-8,0,Revit Level : LEVEL 34 : id 5392074 ,1866,Revit Level : LEVEL 48 EMR : id 10745431 ,TRUE,3,TRUE,6.72E+06,559800,312,,,Revit Element : <None>,Main Model,,,,,2138,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_W24.2,Revit Host Type : Basic Wall : HA Wall_W24.2 : id 588664 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5416683,5,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5416683,Revit Host Type : Basic Wall : HA Wall_W24.2 : id 588664 ,Revit Host Type : Basic Wall : HA Wall_W24.2 : id 588664 ,Revit Host Type : Basic Wall : HA Wall_W24.2 : id 588664 ,,588664,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0.5 * Pi,FALSE,0,FinishFaceExterior,FALSE,FALSE,0,0,Revit Level : LEVEL 04 : id 5391257 ,108,Revit Element : <None>,TRUE,3,TRUE,47655,9531,147.5,,,Revit Element : <None>,Main Model,,,,,2133,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_W24.2,Revit Host Type : Basic Wall : HA Wall_W24.2 : id 588664 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5417517,5,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5417517,Revit Host Type : Basic Wall : HA Wall_W24.2 : id 588664 ,Revit Host Type : Basic Wall : HA Wall_W24.2 : id 588664 ,Revit Host Type : Basic Wall : HA Wall_W24.2 : id 588664 ,,588664,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0.5 * Pi,FALSE,0,FinishFaceExterior,FALSE,FALSE,0,0,Revit Level : LEVEL 04 : id 5391257 ,108,Revit Element : <None>,TRUE,3,TRUE,169031.0065,33806.2013,405.645382,,,Revit Element : <None>,Main Model,,,,,2133,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_W24.2,Revit Host Type : Basic Wall : HA Wall_W24.2 : id 588664 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5417569,5,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5417569,Revit Host Type : Basic Wall : HA Wall_W24.2 : id 588664 ,Revit Host Type : Basic Wall : HA Wall_W24.2 : id 588664 ,Revit Host Type : Basic Wall : HA Wall_W24.2 : id 588664 ,,588664,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0,FALSE,0,FinishFaceExterior,FALSE,FALSE,0,0,Revit Level : LEVEL 04 : id 5391257 ,108,Revit Element : <None>,TRUE,3,TRUE,41242.5,8248.5,112.25,,,Revit Element : <None>,Main Model,,,,,2133,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_W24.2,Revit Host Type : Basic Wall : HA Wall_W24.2 : id 588664 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5418202,5,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5418202,Revit Host Type : Basic Wall : HA Wall_W24.2 : id 588664 ,Revit Host Type : Basic Wall : HA Wall_W24.2 : id 588664 ,Revit Host Type : Basic Wall : HA Wall_W24.2 : id 588664 ,,588664,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0.5 * Pi,FALSE,0,FinishFaceExterior,FALSE,TRUE,0,0,Revit Level : LEVEL 05 : id 5391481 ,108,Revit Element : <None>,TRUE,3,TRUE,67155,13431,147.5,,,Revit Element : <None>,Main Model,,,,,2133,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_W24.2,Revit Host Type : Basic Wall : HA Wall_W24.2 : id 588664 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5418206,5,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5418206,Revit Host Type : Basic Wall : HA Wall_W24.2 : id 588664 ,Revit Host Type : Basic Wall : HA Wall_W24.2 : id 588664 ,Revit Host Type : Basic Wall : HA Wall_W24.2 : id 588664 ,,588664,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0.5 * Pi,FALSE,0,FinishFaceExterior,FALSE,TRUE,0,0,Revit Level : LEVEL 05 : id 5391481 ,108,Revit Element : <None>,TRUE,3,TRUE,221764.9062,44352.98124,405.645382,,,Revit Element : <None>,Main Model,,,,,2133,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_W24.2,Revit Host Type : Basic Wall : HA Wall_W24.2 : id 588664 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5418208,5,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5418208,Revit Host Type : Basic Wall : HA Wall_W24.2 : id 588664 ,Revit Host Type : Basic Wall : HA Wall_W24.2 : id 588664 ,Revit Host Type : Basic Wall : HA Wall_W24.2 : id 588664 ,,588664,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0,FALSE,0,FinishFaceExterior,FALSE,TRUE,0,0,Revit Level : LEVEL 05 : id 5391481 ,108,Revit Element : <None>,TRUE,3,TRUE,55185,11037,112.25,,,Revit Element : <None>,Main Model,,,,,2133,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_W24.2,Revit Host Type : Basic Wall : HA Wall_W24.2 : id 588664 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5423634,5,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5423634,Revit Host Type : Basic Wall : HA Wall_W24.2 : id 588664 ,Revit Host Type : Basic Wall : HA Wall_W24.2 : id 588664 ,Revit Host Type : Basic Wall : HA Wall_W24.2 : id 588664 ,,588664,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0,FALSE,0,FinishFaceExterior,FALSE,FALSE,0,0,Revit Level : LEVEL 04 : id 5391257 ,108,Revit Element : <None>,TRUE,3,TRUE,16740,3348,28.5,,,Revit Element : <None>,Main Model,,,,,2133,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_W24.2,Revit Host Type : Basic Wall : HA Wall_W24.2 : id 588664 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5423840,5,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5423840,Revit Host Type : Basic Wall : HA Wall_W24.2 : id 588664 ,Revit Host Type : Basic Wall : HA Wall_W24.2 : id 588664 ,Revit Host Type : Basic Wall : HA Wall_W24.2 : id 588664 ,,588664,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0,FALSE,0,FinishFaceExterior,FALSE,TRUE,0,0,Revit Level : LEVEL 05 : id 5391481 ,108,Revit Element : <None>,TRUE,3,TRUE,20770,4154,28.5,,,Revit Element : <None>,Main Model,,,,,2133,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_W24.2,Revit Host Type : Basic Wall : HA Wall_W24.2 : id 588664 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5423874,5,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5423874,Revit Host Type : Basic Wall : HA Wall_W24.2 : id 588664 ,Revit Host Type : Basic Wall : HA Wall_W24.2 : id 588664 ,Revit Host Type : Basic Wall : HA Wall_W24.2 : id 588664 ,,588664,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0.5 * Pi,FALSE,0,FinishFaceExterior,FALSE,FALSE,0,0,Revit Level : LEVEL 04 : id 5391257 ,108,Revit Element : <None>,TRUE,3,TRUE,18967.5,3793.5,63.5,,,Revit Element : <None>,Main Model,,,,,2133,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_W24.2,Revit Host Type : Basic Wall : HA Wall_W24.2 : id 588664 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5424014,5,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5424014,Revit Host Type : Basic Wall : HA Wall_W24.2 : id 588664 ,Revit Host Type : Basic Wall : HA Wall_W24.2 : id 588664 ,Revit Host Type : Basic Wall : HA Wall_W24.2 : id 588664 ,,588664,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0.5 * Pi,FALSE,0,FinishFaceExterior,FALSE,TRUE,0,0,Revit Level : LEVEL 05 : id 5391481 ,108,Revit Element : <None>,TRUE,3,TRUE,27547.5,5509.5,63.5,,,Revit Element : <None>,Main Model,,,,,2133,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_W24.2,Revit Host Type : Basic Wall : HA Wall_W24.2 : id 588664 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5426569,5,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5426569,Revit Host Type : Basic Wall : HA Wall_W24.2 : id 588664 ,Revit Host Type : Basic Wall : HA Wall_W24.2 : id 588664 ,Revit Host Type : Basic Wall : HA Wall_W24.2 : id 588664 ,,588664,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0.5 * Pi,FALSE,0,FinishFaceExterior,FALSE,FALSE,0,0,Revit Level : LEVEL 06 : id 5391582 ,108,Revit Element : <None>,TRUE,3,TRUE,52379.82014,10475.96403,94.499667,,,Revit Element : <None>,Main Model,,,,,2133,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_W24.2,Revit Host Type : Basic Wall : HA Wall_W24.2 : id 588664 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5426572,5,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5426572,Revit Host Type : Basic Wall : HA Wall_W24.2 : id 588664 ,Revit Host Type : Basic Wall : HA Wall_W24.2 : id 588664 ,Revit Host Type : Basic Wall : HA Wall_W24.2 : id 588664 ,,588664,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0.5 * Pi,FALSE,0,FinishFaceExterior,FALSE,FALSE,0,0,Revit Level : LEVEL 06 : id 5391582 ,108,Revit Element : <None>,TRUE,3,TRUE,54339.10163,10867.82033,131.502966,,,Revit Element : <None>,Main Model,,,,,2133,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_W24.2,Revit Host Type : Basic Wall : HA Wall_W24.2 : id 588664 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5426576,5,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5426576,Revit Host Type : Basic Wall : HA Wall_W24.2 : id 588664 ,Revit Host Type : Basic Wall : HA Wall_W24.2 : id 588664 ,Revit Host Type : Basic Wall : HA Wall_W24.2 : id 588664 ,,588664,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0.5 * Pi,FALSE,0,FinishFaceExterior,FALSE,FALSE,0,0,Revit Level : LEVEL 06 : id 5391582 ,108,Revit Element : <None>,TRUE,3,TRUE,21667.5,4333.5,66,,,Revit Element : <None>,Main Model,,,,,2133,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_W24.1,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5427052,5,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5427052,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,,4780387,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0.5 * Pi,FALSE,0,CoreCenterline,FALSE,FALSE,0,0,Revit Level : LEVEL 06 : id 5391582 ,108,Revit Element : <None>,TRUE,3,TRUE,13897.95155,2779.590309,23.236947,,,Revit Element : <None>,Main Model,,,,,2133,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_W24.1,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5427094,5,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5427094,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,,4780387,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0,FALSE,0,CoreCenterline,FALSE,FALSE,0,0,Revit Level : LEVEL 06 : id 5391582 ,108,Revit Element : <None>,TRUE,3,TRUE,16875,3375,33.75,,,Revit Element : <None>,Main Model,,,,,2133,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_W34.2,Revit Host Type : Basic Wall : HA Wall_W34.2 : id 588661 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5427189,6.125,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,FALSE,,,,TRUE,5427189,Revit Host Type : Basic Wall : HA Wall_W34.2 : id 588661 ,Revit Host Type : Basic Wall : HA Wall_W34.2 : id 588661 ,Revit Host Type : Basic Wall : HA Wall_W34.2 : id 588661 ,,588661,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0,FALSE,0,FinishFaceInterior,FALSE,FALSE,0,8,Revit Level : LEVEL 06 : id 5391582 ,100,Revit Element : <None>,TRUE,3,TRUE,182371.875,29775,297.75,,,Revit Element : <None>,Main Model,,,,,2133,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,h
HA Wall_W24.2,Revit Host Type : Basic Wall : HA Wall_W24.2 : id 588664 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5427395,5,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5427395,Revit Host Type : Basic Wall : HA Wall_W24.2 : id 588664 ,Revit Host Type : Basic Wall : HA Wall_W24.2 : id 588664 ,Revit Host Type : Basic Wall : HA Wall_W24.2 : id 588664 ,,588664,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0,FALSE,0,FinishFaceExterior,FALSE,FALSE,0,0,Revit Level : LEVEL 06 : id 5391582 ,108,Revit Element : <None>,TRUE,3,TRUE,9968.784902,1993.75698,23.460713,,,Revit Element : <None>,Main Model,,,,,2133,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_W24.2,Revit Host Type : Basic Wall : HA Wall_W24.2 : id 588664 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5427431,5,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5427431,Revit Host Type : Basic Wall : HA Wall_W24.2 : id 588664 ,Revit Host Type : Basic Wall : HA Wall_W24.2 : id 588664 ,Revit Host Type : Basic Wall : HA Wall_W24.2 : id 588664 ,,588664,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0,FALSE,0,FinishFaceExterior,FALSE,FALSE,0,0,Revit Level : LEVEL 06 : id 5391582 ,108,Revit Element : <None>,TRUE,3,TRUE,31636.2849,6327.25698,89.460713,,,Revit Element : <None>,Main Model,,,,,2133,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_W24.1,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5427689,5,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5427689,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,,4780387,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0,FALSE,0,CoreCenterline,FALSE,FALSE,0,0,Revit Level : LEVEL 06 : id 5391582 ,108,Revit Element : <None>,TRUE,3,TRUE,38939.49345,7787.89869,72.110173,,,Revit Element : <None>,Main Model,,,,,2133,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,b
HA Wall_W24.1,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5427747,5,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5427747,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,,4780387,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0.5 * Pi,FALSE,0,CoreCenterline,FALSE,FALSE,0,0,Revit Level : LEVEL 06 : id 5391582 ,108,Revit Element : <None>,TRUE,3,TRUE,42187.5,8437.5,78.125,,,Revit Element : <None>,Main Model,,,,,2133,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_W24.1,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5427820,5,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5427820,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,,4780387,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0.5 * Pi,FALSE,0,CoreCenterline,FALSE,FALSE,0,0,Revit Level : LEVEL 06 : id 5391582 ,108,Revit Element : <None>,TRUE,3,TRUE,34240.24844,6848.049687,60.907867,,,Revit Element : <None>,Main Model,,,,,2133,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_W24.1,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5427838,5,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5427838,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,,4780387,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0,FALSE,0,CoreCenterline,FALSE,FALSE,0,0,Revit Level : LEVEL 06 : id 5391582 ,108,Revit Element : <None>,TRUE,3,TRUE,4088.278351,817.65567,7.570886,,,Revit Element : <None>,Main Model,,,,,2133,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_W24.1,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5427870,5,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5427870,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,,4780387,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0.5 * Pi,FALSE,0,CoreCenterline,FALSE,FALSE,0,0,Revit Level : LEVEL 06 : id 5391582 ,108,Revit Element : <None>,TRUE,3,TRUE,64107.25156,12821.45031,121.217133,,,Revit Element : <None>,Main Model,,,,,2133,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_W24.1,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5428121,5,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5428121,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,,4780387,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0.5 * Pi,FALSE,0,CoreCenterline,FALSE,FALSE,0,0,Revit Level : LEVEL 06 : id 5391582 ,108,Revit Element : <None>,TRUE,3,TRUE,36112.97854,7222.595708,66.875886,,,Revit Element : <None>,Main Model,,,,,2133,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,b
HA Wall_W24.1,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5428254,5,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5428254,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,,4780387,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0.5 * Pi,FALSE,0,CoreCenterline,FALSE,FALSE,0,0,Revit Level : LEVEL 06 : id 5391582 ,108,Revit Element : <None>,TRUE,3,TRUE,29715.63351,5943.126702,52.528951,,,Revit Element : <None>,Main Model,,,,,2133,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
